subj_idx,rhythm,response,stim,rt,change_number
7,1,1,0,0.609282099991105,0
7,1,0,0,1.0060158999986,0
7,0,1,1,1.34803719999036,4
7,1,1,1,2.16324860003078,2
7,0,1,1,1.10472329996992,4
7,0,1,1,1.01655810000375,2
7,0,0,0,0.532454399974085,0
7,1,1,1,0.392922899976838,2
7,1,1,1,1.34609380003531,4
7,0,1,1,0.580778400006238,4
7,0,1,0,0.727742400020361,0
7,0,1,1,0.673979500017595,2
7,0,1,1,0.375949200009927,4
7,1,1,0,0.456530199968256,0
7,1,1,1,0.980549000028986,4
7,1,0,0,1.66369409998879,0
7,0,1,1,0.625797600019723,4
7,0,1,1,1.4495498999604,4
7,0,1,1,0.536048400041182,4
7,1,1,1,0.372579200018663,4
7,1,0,1,1.98808919999283,2
7,0,1,1,0.465689800039399,2
7,1,0,0,0.860157100018114,0
7,1,1,1,0.466402199992444,4
7,0,1,0,1.02402370003983,0
7,1,0,1,0.511151199985761,2
7,1,1,0,1.15836890001083,0
7,1,1,1,1.89358579996042,2
7,1,1,1,1.28750069998205,2
7,0,1,1,0.812053500034381,4
7,1,1,1,1.57686710002599,4
7,0,1,1,0.802139499981422,4
7,1,1,1,1.12262039998313,4
7,1,1,1,1.59258830000181,2
7,0,1,1,0.985664599982556,4
7,0,0,0,0.710935299983248,0
7,0,1,1,0.577821800019592,2
7,1,1,1,0.655396800022572,4
7,0,1,1,1.5389157999889,2
7,1,0,1,0.906114400015213,2
7,0,1,1,0.52422329998808,4
7,0,1,1,2.28903790004551,2
7,0,0,1,0.530498600041028,2
7,1,0,1,0.583431800012477,4
7,0,1,1,0.461493399983738,2
7,1,1,0,3.65944090002449,0
7,0,1,1,1.02235849999124,2
7,0,1,1,0.81963879999239,2
7,1,1,1,0.298452899965923,2
7,0,1,1,0.895842399972025,4
7,1,0,0,0.496723899967037,0
7,1,1,1,0.512640099972486,4
7,1,1,0,1.41090590000385,0
7,0,1,1,0.750994300004095,2
7,1,1,0,1.45136329997331,0
7,1,1,0,0.388195300009102,0
7,0,1,0,0.384244600019883,0
7,0,1,1,0.421269899990875,2
7,0,0,0,1.50824980001198,0
7,1,1,1,0.547244599962141,4
7,0,1,1,1.16520360001596,4
7,0,1,1,0.574119299999438,4
7,0,1,1,1.42238669999642,4
7,1,1,1,0.355203700019047,2
7,1,1,1,0.403986899997108,2
7,1,1,1,0.662760100036394,4
7,1,0,0,1.50787759997183,0
7,1,0,0,1.47868130001007,0
7,0,1,1,0.619509999989532,2
7,0,1,1,0.422542000014801,2
7,0,1,0,0.637590900005307,0
7,0,0,1,0.851265600009356,4
7,1,1,1,0.345207599981222,2
7,1,0,1,0.934742699959315,4
7,1,1,1,0.283601800038014,4
7,0,1,1,0.457810499996413,4
7,0,1,0,0.514849200029857,0
7,0,0,1,2.24809539999114,4
7,0,1,0,1.52976989996387,0
7,0,1,0,0.816101400007028,0
7,1,1,0,1.18715179996798,0
7,1,1,0,1.12407459999667,0
7,0,0,1,1.00115200004075,4
7,1,1,1,1.0446602999582,4
7,1,1,1,2.25289140001405,4
7,0,1,1,1.85500390001107,2
7,1,0,0,1.30764449998969,0
7,0,1,0,0.658127499977127,0
7,0,1,1,0.700780800019857,2
7,1,1,1,0.899189899966586,2
7,0,1,0,0.389035600004718,0
7,0,1,1,0.666876500006765,4
7,0,1,0,1.00329480000073,0
7,0,1,1,0.730709200026467,2
7,0,0,0,3.42108499997994,0
7,0,1,1,0.394627600035165,4
7,0,1,0,0.5294458999997,0
7,1,1,1,1.35296580003342,2
7,0,1,0,0.728486399981193,0
7,1,1,0,0.86133649997646,0
7,0,1,0,0.819561300042551,0
7,1,1,0,2.36438280000584,0
7,0,1,0,0.540842699992936,0
7,1,1,1,0.296376799989957,4
7,0,1,0,0.610049900016747,0
7,0,1,1,0.518659699999262,4
7,1,1,1,0.363196999998763,2
7,1,0,0,0.790607400005683,0
7,0,1,0,1.80699630000163,0
7,0,1,0,0.926604100037366,0
7,1,1,0,0.318339799996465,0
7,0,1,1,3.23767589998897,4
7,0,1,1,1.53551160002826,2
7,0,0,1,0.823191400035284,4
7,1,0,1,1.88503260002472,4
7,1,1,1,0.620147400011774,4
7,0,1,1,0.686716500029434,2
7,1,1,1,1.11475459998474,4
7,0,1,0,0.645861600001808,0
7,1,1,1,1.80437620001612,2
7,0,1,1,0.519374899973627,4
7,1,1,1,1.15465740003856,4
7,0,0,0,0.461619500012603,0
7,0,0,1,1.20348919997923,2
7,0,1,1,1.44007320003584,4
7,1,1,1,0.283858999959193,2
7,1,1,1,0.52611470001284,4
7,1,1,1,0.42156420001993,4
7,1,1,1,0.37816640001256,4
7,1,1,0,0.518704899994191,0
7,1,1,1,0.930409600026906,2
7,0,1,1,0.586592700041365,4
7,1,1,1,0.40755420003552,4
7,0,1,0,0.290591099997982,0
7,0,1,1,1.36929960001726,4
7,1,1,1,0.343207899946719,4
7,1,1,1,0.285455900011584,4
7,0,1,1,0.404080400010571,4
7,0,1,1,0.450124399969354,2
7,1,1,0,0.299259199993685,0
7,1,1,1,0.493852500047069,4
7,0,1,0,0.380164200032596,0
7,0,1,1,0.312084999983199,2
7,0,0,1,1.34184690000257,2
7,1,1,1,0.981889599992428,4
7,1,0,0,1.5845325999544,0
7,1,1,1,0.373261199973058,2
7,0,1,0,0.592880200012587,0
7,0,1,0,0.721746900002472,0
7,1,1,1,1.11792140000034,4
7,0,1,1,0.437274699972477,4
7,1,1,1,0.814736600033939,2
7,1,1,1,1.24367150000762,2
7,0,1,1,0.433517199999187,4
7,1,1,0,0.68385600001784,0
7,0,1,1,1.62495720002335,2
7,0,1,1,2.20861190004507,2
7,1,1,1,1.3455064999871,4
7,1,1,0,0.446620400005486,0
7,1,1,1,1.32381009997334,4
7,1,1,1,0.453213200031314,2
7,1,1,0,0.508230299979914,0
7,1,1,1,0.402213300054427,2
7,0,1,1,1.33326139999554,4
7,1,1,1,0.670898599957582,2
7,1,1,1,0.491116599994712,4
7,1,1,1,0.475324300001375,4
7,1,1,0,1.08642869995674,0
7,0,1,0,0.556368699995801,0
7,0,1,0,0.571937100030482,0
7,1,1,1,0.24732419999782,2
7,0,1,0,0.980359699984547,0
7,0,0,0,0.396840700006578,0
7,0,1,1,1.29662320000352,2
7,0,1,1,0.329503599961754,2
7,0,1,1,1.22622950002551,4
7,0,1,0,1.20717400003923,0
7,1,1,1,0.525928999995813,2
7,0,1,0,0.802840800024569,0
7,0,1,1,1.19012489996385,4
7,1,0,1,0.943452900042757,2
7,0,1,0,0.94047709996812,0
7,1,0,1,1.16827159997774,4
7,1,1,0,1.38711090001743,0
7,1,1,1,2.24850990000414,4
7,1,1,1,0.298612000013236,4
7,0,1,0,0.927905299991835,0
7,1,1,0,2.05496119998861,0
7,1,1,1,0.711637999978848,2
7,0,0,0,1.41995299997507,0
7,1,1,0,0.556985600036569,0
7,0,1,1,0.24634579999838,2
7,1,1,1,0.610273499973118,4
7,0,1,1,1.2040633999859,2
7,1,0,0,0.436098900041543,0
7,0,1,1,1.27913320000516,4
7,1,1,1,0.915975000010803,4
7,0,1,0,0.266487499990035,0
7,0,1,1,0.657289299997501,2
7,1,1,1,1.54875200003153,2
7,0,1,1,0.52824720001081,2
7,0,1,1,0.605696699989494,2
7,1,1,1,0.890485400042962,2
7,0,1,1,1.93833879998419,2
7,1,1,1,1.01520100003108,2
7,1,1,1,0.423415299970657,2
7,1,0,0,1.1808245999855,0
7,0,1,1,0.315370000025723,2
7,0,1,1,1.00058220000938,4
7,1,1,1,1.18748339999001,2
7,1,1,1,0.641310699982569,4
7,0,1,1,0.560491100011859,4
7,1,1,1,0.326907499984372,4
7,1,1,1,0.942107199982274,4
7,0,0,0,0.596486099995673,0
7,0,0,0,1.15639770001872,0
7,0,1,0,0.369171600032132,0
7,0,1,0,0.726708800008055,0
7,1,1,0,0.270073499996215,0
7,0,1,1,0.653909399989061,2
7,1,0,0,0.584399199986365,0
7,1,1,0,0.906804399972316,0
7,1,1,0,0.45955570001388,0
7,1,1,1,0.668407900026068,2
7,1,1,1,0.670732599974144,2
7,0,1,0,0.784044600033667,0
7,1,1,0,1.29513729998143,0
7,0,1,1,1.28194219997386,4
7,1,1,1,1.3280139999697,2
7,1,1,1,0.755492000025697,4
7,0,1,1,0.915620699990541,4
7,0,1,1,0.23412019998068,4
7,1,1,1,0.694009600032587,4
7,1,1,0,1.12241150002228,0
7,0,1,1,0.918474600010086,2
7,1,1,1,0.515251100005116,2
7,0,1,0,1.75172719999682,0
7,0,1,1,1.14001299999654,2
7,0,1,0,0.934705299965572,0
7,1,1,0,0.848688600002788,0
7,1,1,0,2.12319199997,0
7,1,1,1,0.988790299976245,2
7,1,1,1,1.24074269999983,2
7,0,1,1,1.30247009999584,2
7,1,1,1,0.922585899999831,2
7,0,1,1,0.52618149999762,4
7,1,1,0,0.918510299990885,0
7,1,1,1,0.569692499993835,2
7,0,0,0,0.465869100007694,0
7,0,1,1,1.55980980000459,2
7,0,1,0,0.976134199998342,0
7,0,1,1,0.421547400008421,2
7,0,1,1,0.947274299978744,2
7,1,0,0,0.993361199973151,0
7,1,1,0,0.841333199990913,0
7,1,1,0,1.01918980001938,0
7,0,1,1,0.851975900004618,4
7,0,1,1,0.695685399987269,4
7,0,1,1,0.349016199994367,4
7,1,1,0,0.890213899954688,0
7,0,1,1,1.01442810002482,4
7,0,1,1,1.10780159995193,2
7,0,1,1,1.10395800002152,2
7,1,1,1,0.322079700010363,4
7,0,1,1,1.3812480000197,4
7,1,1,1,1.49280630005524,4
7,1,1,1,0.786991600005422,4
7,1,1,1,0.539218600024469,4
7,0,1,1,1.30711690004682,2
7,0,1,1,0.55909450002946,4
7,1,0,0,0.534602999978233,0
7,1,1,1,0.858919199963566,2
7,0,1,1,1.39172549999785,2
7,1,1,1,0.491540100018028,2
7,1,1,0,0.643496500037145,0
8,0,1,1,1.2939619999961,4
8,1,1,1,0.802918999979738,4
8,0,0,0,1.43320369999856,0
8,0,0,0,0.818784000002779,0
8,0,0,1,0.842968499986455,2
8,1,1,1,0.852421000017785,2
8,1,0,0,0.959658899984788,0
8,1,1,1,0.826270100020338,2
8,0,0,1,0.918648799997754,2
8,1,1,1,1.30018419999396,2
8,0,1,0,0.733990100037772,0
8,1,0,0,1.2718823000323,0
8,1,1,1,1.15895790001377,4
8,1,0,1,0.934344199951738,4
8,1,1,1,0.854544600006193,2
8,1,1,1,0.787222499959171,2
8,0,0,1,1.73196669999743,2
8,0,0,0,0.549242499982938,0
8,0,0,1,0.766002500022296,4
8,0,1,1,1.54667270003119,2
8,0,0,0,0.872941199981142,0
8,0,1,1,1.12149190000491,2
8,0,1,1,0.850478199950885,2
8,1,1,1,0.668138000008184,4
8,1,1,1,0.885977099998854,2
8,0,1,1,1.41667090001283,4
8,0,0,1,1.16259600000922,4
8,1,0,0,0.931505000044126,0
8,1,1,0,0.916661099996418,0
8,0,1,1,1.90057659999002,4
8,0,0,0,0.643630900012795,0
8,0,0,0,0.951817099994514,0
8,0,1,1,0.810534999996889,4
8,0,1,1,1.05914550001035,4
8,1,0,0,1.00803930003894,0
8,0,0,0,3.07509759999812,0
8,0,1,1,0.695409999985714,4
8,1,0,1,1.40345499996329,2
8,1,0,0,0.617291900038254,0
8,0,0,0,0.670688200043514,0
8,0,0,0,1.38286479999078,0
8,0,1,1,0.848716799984686,4
8,1,0,0,1.19380369997816,0
8,1,1,1,3.12987629999407,2
8,1,1,1,1.00858000002336,4
8,0,1,1,0.629628300026525,2
8,1,0,0,0.647960000031162,0
8,1,1,1,0.871796199993696,2
8,0,0,1,0.641124999965541,2
8,1,0,0,0.633006699965335,0
8,1,1,1,1.02351099997759,4
8,0,1,1,1.63616819999879,2
8,1,0,1,0.882745000009891,4
8,1,1,1,1.3004959000391,4
8,1,1,1,0.581255500030238,4
8,0,1,1,1.1968544999836,2
8,0,0,0,0.931423500005621,0
8,0,1,1,1.41240920004202,4
8,1,1,1,0.58206510002492,4
8,0,1,0,1.29484940000111,0
8,1,1,1,1.92241719999583,2
8,0,1,1,0.698917599976994,4
8,1,0,0,0.90935490000993,0
8,1,0,0,0.808300800039433,0
8,1,0,0,1.10303840000415,0
8,1,0,0,0.498913699993864,0
8,1,1,1,1.96529869997175,4
8,0,0,1,0.600410400016699,2
8,1,1,1,2.69637620000867,4
8,0,0,0,0.563589000026695,0
8,0,1,1,0.986368499987293,2
8,0,0,0,1.21564760000911,0
8,1,0,0,0.708179000008386,0
8,0,1,1,1.53518919995986,4
8,0,0,1,0.651627000013832,2
8,1,1,1,1.22222890000558,4
8,0,1,1,1.02258799999254,4
8,0,0,0,0.856145899975672,0
8,0,0,0,0.569495100004133,0
8,0,1,1,0.687279499950819,4
8,0,0,0,1.65458080003737,0
8,1,1,1,1.45274649997009,2
8,0,1,1,1.25274800002808,2
8,0,1,1,0.810697800014168,2
8,0,1,1,0.763230799988378,4
8,0,0,0,1.34867420000955,0
8,0,0,0,0.795772999990731,0
8,1,1,1,0.834385499998461,4
8,0,1,1,0.720159400021657,2
8,1,1,1,0.804998699983116,4
8,0,1,1,0.998079899989534,4
8,1,1,1,1.34456749999663,4
8,1,1,1,0.698050400009379,4
8,1,0,0,0.845661500003189,0
8,1,0,0,1.9660268999869,0
8,0,1,1,1.43348149996018,2
8,0,1,1,0.898240600014105,2
8,1,1,1,0.890247100032866,2
8,0,0,0,1.34387929999502,0
8,0,1,1,0.501362599956337,4
8,1,1,0,0.901276700024027,0
8,1,1,0,2.11932309996337,0
8,1,1,1,1.38142400002107,2
8,0,1,1,0.483600200037472,4
8,0,1,1,0.799511999997776,2
8,0,1,1,0.574065799999516,4
8,1,1,1,0.5068238999811,2
8,0,0,0,0.514749000023585,0
8,1,0,0,1.07443520001834,0
8,0,1,1,1.59649489994626,2
8,0,1,1,0.660868100007065,4
8,1,0,0,1.78864139999496,0
8,0,1,1,0.854247699957341,4
8,1,0,0,0.4683336999733,0
8,1,0,0,1.14741500001401,0
8,0,1,1,0.981843200046569,4
8,0,1,1,0.455836299981456,4
8,0,0,0,0.832638900028542,0
8,1,1,1,1.10918269999092,4
8,0,1,0,1.83835279999766,0
8,0,1,1,1.61589090002235,2
8,1,1,1,2.26661989995046,2
8,0,1,1,0.401120099995751,4
8,0,0,0,2.52219170000171,0
8,1,1,1,1.76104389998363,2
8,0,1,1,1.02426529995864,4
8,1,1,1,0.467513100011274,4
8,1,1,0,1.30171860003611,0
8,1,1,1,0.549201900023036,4
8,1,1,1,0.597130499954801,2
8,0,1,1,0.81741369998781,4
8,0,1,1,0.611903699988034,4
8,1,0,0,0.926196600019466,0
8,0,1,1,0.409003200009465,2
8,0,0,1,0.643467099987902,2
8,0,1,1,0.596891599998344,2
8,1,0,0,0.776441299996804,0
8,1,0,0,0.461472099996172,0
8,0,1,1,0.539476700010709,4
8,1,1,1,0.337955099996179,2
8,1,0,0,0.593154100002721,0
8,0,1,1,1.28436839999631,2
8,1,1,1,0.791865099978168,2
8,1,1,1,0.476566300028935,4
8,0,1,1,1.12173079996137,4
8,1,1,1,1.25945300003514,4
8,0,1,1,1.01358769997023,2
8,1,1,1,1.69561130000511,2
8,1,1,1,1.25856480002403,2
8,1,1,0,2.46418519999133,0
8,1,0,1,1.7986496000085,2
8,1,0,1,1.46444670000346,2
8,1,1,0,2.05247789999703,0
8,1,0,1,1.34899209998548,2
8,1,1,1,0.401082299998961,4
8,1,0,1,2.31591779994778,2
8,1,1,1,0.660322199983057,2
8,1,1,1,0.547903299971949,4
8,0,1,1,2.68512440001359,4
8,0,1,1,0.366960200015455,4
8,1,1,1,0.425960300024599,4
8,0,0,0,1.84780109999701,0
8,1,0,1,1.20991119998507,2
8,0,0,0,0.80324149999069,0
8,1,1,1,2.14422330004163,4
8,0,0,0,0.672001100028865,0
8,0,1,1,0.949106599960942,2
8,0,1,1,1.80615439999383,2
8,1,1,1,0.560885599988978,4
8,0,1,1,0.872360499983188,4
8,1,0,0,0.930715799971949,0
8,1,0,0,0.782862200052477,0
8,0,1,1,0.537628799967933,2
8,0,0,0,1.13154999999097,0
8,1,1,0,0.824962200014852,0
8,0,1,1,0.426664100028574,4
8,1,1,1,0.421112000010908,4
8,1,1,1,0.810363300028257,4
8,1,1,1,0.45443919999525,4
8,0,0,1,0.761127599980682,2
8,1,1,1,0.45998669997789,2
8,1,1,1,0.563219999952707,2
8,0,1,1,0.692666500050109,2
8,1,1,1,1.47247139998944,4
8,1,1,1,0.974442100035958,2
8,0,1,1,0.43278619996272,2
8,1,1,1,3.313822600001,2
8,0,0,0,0.637173599970993,0
8,1,1,1,0.326060499995947,2
8,1,0,0,1.02850860002218,0
8,0,1,1,0.861034100002144,2
8,0,0,1,2.54318679997232,2
8,0,1,1,0.696081099973526,4
8,0,0,1,1.90296460001264,2
8,1,1,1,0.512895299994852,2
8,0,1,1,1.24168450001162,4
8,0,1,1,0.633195200003684,4
8,0,1,1,0.355902099981904,4
8,0,0,0,1.16902750002919,0
8,1,1,1,0.412303699995391,4
8,0,1,1,0.392973400012124,4
8,1,1,1,0.36900509998668,4
8,0,0,1,1.18404169997666,2
8,1,1,1,0.369947400002275,2
8,1,1,1,1.45163359999424,4
8,1,1,1,1.87088119995315,2
8,1,1,1,0.477875499986112,2
8,1,0,0,0.725615500006825,0
8,1,1,1,0.379233199986629,4
8,1,1,1,1.0123278000392,2
8,0,0,1,1.73000919999322,2
8,1,0,0,1.25698569999076,0
8,0,1,1,0.778581299993675,4
8,1,0,0,1.4063182999962,0
8,1,1,1,1.28882919996977,4
8,0,0,0,1.15572159999283,0
8,0,1,1,0.732498199969996,2
8,1,1,1,0.342076200002339,2
8,1,1,1,1.28880449995631,4
8,0,0,0,1.22699749999447,0
8,0,1,0,1.47876389999874,0
8,0,0,0,0.913241700036451,0
8,1,1,1,1.73592489998555,2
8,0,1,0,1.89523540000664,0
8,0,1,1,0.490002200007439,2
8,0,1,1,1.5165840999689,2
8,1,1,1,0.508604700036813,2
8,0,1,0,1.07041559997015,0
8,0,1,1,0.341588400013279,4
8,0,1,0,0.573921500006691,0
8,0,0,0,0.591588300012518,0
8,0,0,0,0.972192500019446,0
8,0,1,1,0.714880499988794,4
8,1,1,1,1.29377160000149,4
8,0,1,1,0.338736600009724,2
8,1,1,1,0.319516900053713,4
8,0,1,1,0.79663850000361,4
8,1,1,1,0.271879400010221,4
8,1,1,1,0.439780800021254,4
8,1,1,1,1.03562779998174,4
8,1,1,1,0.827444100053981,2
8,0,1,1,0.764281900017522,2
8,1,0,0,0.747717600024771,0
8,1,1,1,1.3433398999623,4
8,0,0,0,0.656429400027264,0
8,0,0,1,2.59090129996184,2
8,1,1,1,0.707929699972738,4
8,1,1,1,1.90388479997637,2
8,1,0,0,0.51001929998165,0
8,1,0,0,1.73946969996905,0
8,1,0,0,0.668963000003714,0
8,0,1,1,0.763040699996054,4
8,1,1,0,2.08319039997878,0
8,1,1,1,0.822483700001612,4
8,0,1,0,1.05753340001684,0
8,1,1,1,0.353582599957008,2
8,1,0,0,1.26485159998992,0
8,1,0,0,1.59538110002177,0
8,0,1,1,0.487399599980563,2
8,1,0,0,1.69052809994901,0
8,1,0,0,1.50150200002827,0
8,0,0,1,1.04582320002373,2
8,1,1,1,1.61178739997558,2
8,1,1,1,1.9205912000034,2
8,0,1,1,0.635809200000949,2
8,1,1,1,0.331177000014577,2
8,1,1,1,0.493985999957658,2
8,0,1,1,0.450363799987826,2
8,0,0,0,1.08747760002734,0
8,0,0,0,0.986147199990228,0
8,1,0,0,0.996796599996742,0
8,1,0,1,0.947566699993331,2
8,0,1,0,1.21466380002676,0
8,0,0,0,0.896420400007628,0
8,0,1,1,0.370717399986461,4
8,0,0,0,1.89827519998653,0
8,0,0,0,2.71495719999075,0
8,0,0,0,1.13493780000135,0
8,0,1,1,0.441720900009386,4
8,1,1,1,0.729358599986881,4
8,1,0,1,1.37440999998944,4
8,1,0,0,1.44104890001472,0
8,0,1,1,0.409564799978398,2
8,1,0,0,1.69363300001714,0
8,0,1,1,0.64493060001405,4
8,0,1,1,2.435098499991,4
8,0,1,1,0.345335400023032,4
9,0,0,1,0.921751799993217,2
9,0,1,1,0.654345000046305,2
9,1,0,0,0.818328400026076,0
9,1,0,1,1.60869480005931,4
9,0,1,1,0.803087900043465,2
9,1,0,0,0.962612000061199,0
9,0,0,1,1.07434360007755,2
9,1,1,1,0.707246099947952,4
9,1,0,1,0.712201699963771,4
9,0,1,1,1.58413430000655,4
9,1,1,1,1.46828459994867,4
9,0,0,1,1.17836920008995,2
9,1,0,1,1.29662969999481,2
9,1,0,0,1.22886719997041,0
9,0,1,1,1.22915269993246,4
9,0,1,1,0.821381199988537,4
9,0,0,0,1.43846960004885,0
9,1,0,0,1.25479929998983,0
9,1,0,1,1.15303819999099,4
9,0,1,1,0.803665700019337,2
9,1,1,1,0.724806900019757,2
9,1,1,0,1.14561359991785,0
9,0,1,1,0.524446199997328,4
9,1,1,1,0.65356659993995,2
9,0,0,0,1.66558879998047,0
9,1,1,1,1.52122630004305,4
9,0,0,0,1.04033560003154,0
9,1,1,1,1.56120839994401,4
9,1,0,0,0.726036099949852,0
9,1,1,1,0.974671400035731,4
9,0,1,1,3.44060440000612,4
9,1,0,1,0.731328299967572,2
9,1,1,1,0.656430199975148,2
9,0,0,1,1.42418740002904,2
9,0,0,0,0.79111950006336,0
9,1,1,1,0.601366700022481,4
9,0,0,0,0.994235699996352,0
9,1,0,1,1.61019039992243,2
9,0,1,1,0.656741200014949,2
9,1,0,1,1.03769110003486,4
9,0,1,1,1.66420739993919,4
9,0,1,1,0.394003399997018,4
9,0,1,0,1.94852990005165,0
9,1,1,0,2.09339599998202,0
9,0,0,0,2.09257730003446,0
9,1,0,0,0.548750099958852,0
9,0,1,0,0.711687300004996,0
9,0,1,1,1.76631070009898,4
9,1,1,1,0.957943600020371,4
9,1,0,0,0.512384399888106,0
9,0,1,1,0.454348300001584,4
9,1,1,1,0.501308799954131,4
9,1,0,1,1.03311439999379,2
9,0,1,1,0.502617600024678,4
9,0,1,1,1.39335460006259,2
9,0,0,1,1.16011840000283,2
9,1,1,1,0.693499499931931,4
9,1,0,0,1.28032340004575,0
9,1,1,0,1.38123499997891,0
9,0,1,1,0.446331999963149,4
9,0,1,1,0.724439600016922,4
9,0,0,0,1.77508130006026,0
9,0,0,0,0.893515300005674,0
9,0,0,0,1.01602660003118,0
9,0,1,1,0.39576650003437,2
9,0,0,0,1.05510279990267,0
9,0,1,1,0.427559899981134,2
9,0,1,1,1.62970119994134,4
9,0,1,1,0.313206100021489,4
9,1,1,1,0.441095300018787,4
9,1,1,1,0.382465499918908,4
9,0,0,0,0.620392000069842,0
9,0,0,0,1.5353564999532,0
9,1,0,1,1.07618289999664,4
9,0,0,0,1.14075669995509,0
9,1,1,1,0.893546400009654,4
9,1,1,1,0.38376120000612,2
9,0,1,1,0.444064899929799,4
9,0,1,1,0.566952600027435,2
9,1,0,1,0.62878340005409,4
9,1,0,0,1.00092559994664,0
9,0,1,1,2.40262850001454,4
9,1,1,1,1.43952840007842,4
9,1,0,0,1.14636000001337,0
9,1,0,0,0.973480600048788,0
9,1,1,1,0.959412700030953,2
9,0,1,1,1.78528129996266,2
9,1,1,0,1.26140680001117,0
9,0,1,1,0.394138699979521,4
9,0,1,0,0.608974399976432,0
9,1,1,1,0.561309700016864,2
9,1,1,1,0.494117700029165,2
9,1,1,1,0.486149000003934,2
9,0,1,0,1.29405440005939,0
9,1,1,1,0.486060200026259,2
9,1,0,0,1.0101650999859,0
9,1,1,1,1.3696594000794,2
9,1,1,1,1.40581589995418,2
9,0,0,1,1.08170700003393,4
9,1,0,1,1.6396909999894,2
9,0,1,1,0.498794100014493,2
9,1,0,0,0.798942000023089,0
9,0,1,0,1.84470489993691,0
9,0,1,0,1.39454839995597,0
9,1,0,0,2.09683840000071,0
9,0,0,0,1.50323610007763,0
9,1,1,1,1.60988669993822,2
9,0,0,0,0.804398000007495,0
9,1,1,1,1.05304699996486,2
9,1,0,1,2.56599910010118,2
9,1,0,0,0.925697300001048,0
9,0,0,1,1.11135589994956,2
9,0,1,1,0.443382200086489,4
9,0,1,1,1.28638220007997,4
9,1,1,1,0.709164800005965,2
9,0,1,1,0.494779100059532,4
9,1,1,0,1.19544749998022,0
9,0,1,1,0.37999679998029,4
9,0,0,0,0.447508799959905,0
9,0,1,1,0.776916599948891,2
9,0,1,0,0.559553399914876,0
9,0,1,1,1.97771050001029,4
9,0,1,1,0.489187400089577,4
9,1,1,1,0.498724299948663,4
9,0,1,1,1.86375600006431,2
9,1,1,1,0.416727800038643,4
9,0,1,0,0.37856440001633,0
9,1,0,1,1.21990939998068,2
9,1,0,0,0.613970500067808,0
9,0,0,0,0.93345849995967,0
9,0,1,1,0.393984400085174,4
9,1,0,0,1.1038216999732,0
9,0,1,1,1.45653089997359,2
9,1,0,0,1.2449313000543,0
9,0,1,1,0.426536399987526,4
9,0,1,1,1.4023346999893,4
9,0,0,1,1.39978869992774,2
9,1,1,1,0.673395599937066,2
9,0,0,0,1.58947970008012,0
9,1,1,1,1.14104010001756,4
9,0,0,0,0.453712200047448,0
9,0,0,1,1.52054880000651,4
9,1,1,1,0.352824700064957,4
9,1,1,1,1.34094049991108,4
9,1,0,1,1.1705185000319,2
9,1,1,1,0.513526099966839,2
9,1,0,0,1.01464099995792,0
9,0,1,1,0.753676900058053,4
9,0,1,0,0.817676399950869,0
9,1,1,0,1.53952470002696,0
9,1,1,1,0.932266399962828,4
9,0,1,1,0.419880000059493,4
9,1,1,1,0.471709899953566,2
9,1,1,1,1.27193099993747,4
9,0,0,1,0.752648900030181,4
9,1,1,1,1.51265639998019,4
9,0,1,1,0.935504599940032,4
9,0,0,0,0.909094400005415,0
9,1,0,1,1.13320749998093,4
9,0,1,1,0.382559100049548,2
9,1,1,0,0.864962400053628,0
9,1,0,0,1.63432179996744,0
9,1,1,0,2.009747800068,0
9,1,1,1,0.44443770009093,4
9,0,1,1,1.95114039990585,2
9,0,1,1,0.427703199908137,2
9,1,1,1,0.444693999947049,2
9,0,1,0,0.646424699923955,0
9,0,1,1,0.551253600046039,4
9,1,1,1,0.360937800025567,4
9,1,1,0,1.36176909995265,0
9,0,1,1,0.795707899960689,4
9,1,1,1,0.335749699966982,4
9,1,1,1,0.888277099933475,2
9,1,1,1,0.551618800032884,2
9,0,0,1,1.05477650009561,4
9,0,1,1,0.319497799966484,4
9,1,1,0,0.357228399952874,0
9,0,1,1,1.63616180000827,2
9,0,0,1,0.42330910009332,4
9,1,1,1,1.65483739995398,2
9,1,0,0,0.738302599987946,0
9,1,1,1,1.27355099993292,2
9,1,0,0,0.907699300092645,0
9,1,0,1,0.868453099974431,4
9,1,1,1,2.08709299995098,4
9,1,0,1,0.868930199998431,2
9,0,0,1,1.7166903000325,2
9,1,1,1,0.611964300042018,4
9,1,0,0,0.482070700032637,0
9,0,0,0,0.60160190006718,0
9,1,0,0,0.797581400023773,0
9,1,0,1,0.581511400057934,4
9,0,1,1,0.296562799951062,2
9,1,0,0,0.628648299956694,0
9,0,0,0,1.03968479996547,0
9,0,1,1,0.578837600070983,2
9,0,1,1,0.309313600067981,4
9,0,1,1,1.10228919994552,2
9,1,0,0,0.314849399961531,0
9,1,1,1,0.498862900072709,2
9,0,1,1,0.5093989999732,4
9,1,1,0,0.93557980004698,0
9,1,1,1,0.418658599955961,2
9,0,0,0,1.55028129997663,0
9,1,1,1,0.332101800013334,4
9,0,1,0,0.278829999966547,0
9,0,0,0,0.735601100022905,0
9,0,1,0,0.380000699893571,0
9,0,1,1,0.615349799976684,4
9,1,1,0,1.13471980008762,0
9,0,1,0,1.98115100001451,0
9,0,1,1,0.269728799932636,2
9,1,1,1,1.66001150000375,2
